Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.02921,DL,102,9,0,2,1,7,0,6,6,7985,28,1,0,71.6175,0,0
1.02929,DL,102,9,0,1,3,1,0,5,5,23952,28,1,0,28.8486,0,1.03246e-06
1.02929,DL,102,9,0,1,3,5,0,5,5,14320,20,1,0,16.8836,0,0
1.02936,DL,102,9,0,1,4,3,0,3,3,31937,28,1,0,44.3141,0,0
1.02936,DL,102,9,0,3,2,7,0,5,5,5554,14,1,0,9.82338,0,0
1.0295,DL,102,9,0,4,3,1,0,4,4,22131,26,1,0,21.0692,1,1
1.0295,DL,102,9,0,4,3,5,0,4,4,23952,28,1,0,72.9757,0,0
1.0295,DL,102,9,0,5,2,7,0,4,4,5554,14,1,0,10.7066,0,0
1.02964,DL,102,9,0,5,4,3,0,2,2,19094,20,1,0,18.8814,0,0
1.02964,DL,102,9,0,7,2,1,0,3,3,15970,28,1,0,35.3448,0,0
1.02964,DL,102,9,0,7,2,5,0,3,3,1100,4,1,0,0.231129,0,0
1.02964,DL,102,9,0,7,2,7,0,3,3,15970,28,1,0,58.9482,0,0
1.02979,DL,102,9,0,9,2,1,0,2,2,15970,28,1,0,44.3067,0,0
1.02979,DL,102,9,0,9,2,5,0,2,2,9547,20,1,0,15.1275,0,0
1.02979,DL,102,9,0,9,2,7,0,2,2,15970,28,1,0,67.4835,0,0
1.02993,DL,102,9,0,9,4,3,0,1,1,15621,18,1,0,15.5351,0,0
1.02993,DL,102,9,0,11,2,1,0,1,1,15970,28,1,0,31.1365,0,3.79075e-12
1.02993,DL,102,9,0,11,2,5,0,1,1,14753,26,1,0,17.4743,1,1
1.02993,DL,102,9,0,11,2,7,0,1,1,15970,28,1,0,56.6928,0,0
1.03014,DL,103,0,0,1,1,7,0,7,7,2778,14,1,0,6.09765,1,1
1.03021,DL,103,0,0,2,1,7,0,6,6,7985,28,1,0,71.5765,0,0
1.03029,DL,103,0,0,1,3,1,0,5,5,23952,28,1,0,28.8295,0,9.99693e-07
1.03029,DL,103,0,0,1,3,3,0,3,3,23952,28,1,0,44.7813,0,0
1.03029,DL,103,0,0,1,3,5,0,5,5,19527,24,1,0,16.8308,1,1
1.03036,DL,103,0,0,3,2,7,0,5,5,11283,22,1,0,9.43479,1,1
1.0305,DL,103,0,0,4,3,1,0,4,4,23952,28,1,0,22.2293,1,1
1.0305,DL,103,0,0,4,3,5,0,4,4,23952,28,1,0,72.8234,0,0
1.0305,DL,103,0,0,5,2,7,0,4,4,7810,18,1,0,10.7032,1,1
1.03057,DL,103,0,0,4,4,3,0,2,2,26034,24,1,0,17.9621,1,1
1.03064,DL,103,0,0,7,2,1,0,3,3,15970,28,1,0,35.4215,0,0
1.03064,DL,103,0,0,7,2,5,0,3,3,1736,6,1,0,1.22948,0,1.66533e-15
1.03064,DL,103,0,0,7,2,7,0,3,3,15970,28,1,0,59.1885,0,0
1.03079,DL,103,0,0,9,2,1,0,2,2,15970,28,1,0,44.3009,0,0
1.03079,DL,103,0,0,9,2,5,0,2,2,9547,20,1,0,15.2224,0,0
1.03079,DL,103,0,0,9,2,7,0,2,2,15970,28,1,0,67.4691,0,0
1.03086,DL,103,0,0,8,4,3,0,1,1,15621,18,1,0,14.5479,0,3.31737e-06
1.03093,DL,103,0,0,11,2,1,0,1,1,15970,28,1,0,33.6301,0,0
1.03093,DL,103,0,0,11,2,5,0,1,1,7810,18,1,0,17.6974,0,7.02122e-09
1.03093,DL,103,0,0,11,2,7,0,1,1,15970,28,1,0,58.1677,0,0
1.03114,DL,103,1,0,1,1,7,0,7,7,2142,12,1,0,6.17221,0,0.00214553
1.03121,DL,103,1,0,2,1,7,0,6,6,7985,28,1,0,71.571,0,0
1.03129,DL,103,1,0,1,3,1,0,5,5,23952,28,1,0,28.651,0,3.1096e-06
1.03129,DL,103,1,0,1,3,5,0,5,5,14320,20,1,0,16.951,0,0
1.03136,DL,103,1,0,1,4,3,0,3,3,31937,28,1,0,44.4668,0,0
1.03136,DL,103,1,0,3,2,7,0,5,5,6942,16,1,0,9.64457,0,0.730244
1.0315,DL,103,1,0,4,3,1,0,4,4,19527,24,1,0,21.2488,0,0
1.0315,DL,103,1,0,4,3,5,0,4,4,23952,28,1,0,72.9892,0,0
1.0315,DL,103,1,0,5,2,7,0,4,4,6942,16,1,0,10.6788,1,0.728938
1.03164,DL,103,1,0,5,4,3,0,2,2,22564,22,1,0,18.8113,0,9.41506e-07
1.03164,DL,103,1,0,7,2,1,0,3,3,15970,28,1,0,35.3973,0,0
1.03164,DL,103,1,0,7,2,5,0,3,3,1100,4,1,0,0.0739373,0,0
1.03164,DL,103,1,0,7,2,7,0,3,3,15970,28,1,0,58.9517,0,0
1.03179,DL,103,1,0,9,2,1,0,2,2,15970,28,1,0,44.2949,0,0
1.03179,DL,103,1,0,9,2,5,0,2,2,9547,20,1,0,15.3858,0,0
1.03179,DL,103,1,0,9,2,7,0,2,2,15970,28,1,0,67.4966,0,0
1.03193,DL,103,1,0,9,4,3,0,1,1,15621,18,1,0,15.5439,0,0
1.03193,DL,103,1,0,11,2,1,0,1,1,15970,28,1,0,31.3868,0,2.6037e-12
1.03193,DL,103,1,0,11,2,5,0,1,1,7810,18,1,0,17.5116,0,1.72539e-09
1.03193,DL,103,1,0,11,2,7,0,1,1,15970,28,1,0,56.7388,0,0
1.03214,DL,103,2,0,1,1,7,0,7,7,2142,12,1,0,11.1325,0,0
1.03221,DL,103,2,0,2,1,7,0,6,6,7985,28,1,0,71.9983,0,0
1.03229,DL,103,2,0,1,3,1,0,5,5,23952,28,1,0,34.1545,1,1
1.03236,DL,103,2,0,3,2,7,0,5,5,14753,26,1,0,9.52311,1,1
1.0325,DL,103,2,0,4,3,1,0,4,4,22131,26,1,0,23.1941,0,0.22167
1.0325,DL,103,2,0,5,2,7,0,4,4,6942,16,1,0,11.8024,1,0.998766
1.03264,DL,103,2,0,7,2,1,0,3,3,15970,28,1,0,38.6706,0,0
1.03264,DL,103,2,0,7,2,7,0,3,3,15970,28,1,0,64.2047,0,0
1.03279,DL,103,2,0,9,2,1,0,2,2,15970,28,1,0,45.0619,0,0
1.03279,DL,103,2,0,9,2,7,0,2,2,15970,28,1,0,69.2982,0,0
1.03293,DL,103,2,0,1,12,3,0,2,2,26034,24,1,1,22.0654,0,0
1.03293,DL,103,2,0,1,12,5,0,3,3,1736,6,1,1,-4.48047,0,0
1.03293,DL,103,2,0,1,12,5,0,1,1,15970,28,1,1,25.706,0,0
1.03293,DL,103,2,0,11,2,1,0,1,1,15970,28,1,0,35.7485,0,3.0409e-13
1.03293,DL,103,2,0,11,2,7,0,1,1,15970,28,1,0,61.0526,0,0
1.03314,DL,103,3,0,1,1,7,0,7,7,1736,10,1,0,11.5598,0,0
1.03321,DL,103,3,0,2,1,7,0,6,6,7985,28,1,0,72.6243,0,0
1.03329,DL,103,3,0,1,3,1,0,5,5,23952,28,1,0,29.3506,0,2.6395e-05
1.03336,DL,103,3,0,1,4,3,0,3,3,31937,28,1,0,44.7807,0,0
1.03336,DL,103,3,0,3,2,7,0,5,5,6942,16,1,0,9.81415,0,0.289971
1.0335,DL,103,3,0,4,3,1,0,4,4,19527,24,1,0,20.852,0,0
1.0335,DL,103,3,0,5,2,7,0,4,4,6942,16,1,0,9.54232,1,1
1.03364,DL,103,3,0,5,4,3,0,2,2,22564,22,1,0,19.0735,0,1.05223e-06
1.03364,DL,103,3,0,7,2,1,0,3,3,15970,28,1,0,37.2525,0,0
1.03364,DL,103,3,0,7,2,7,0,3,3,15970,28,1,0,59.0652,0,0
1.03379,DL,103,3,0,9,2,1,0,2,2,15970,28,1,0,44.7613,0,0
1.03379,DL,103,3,0,9,2,7,0,2,2,15970,28,1,0,68.4824,0,0
1.03393,DL,103,3,0,1,12,5,0,5,5,14320,20,1,1,17.8966,0,0
1.03393,DL,103,3,0,9,4,3,0,1,1,15621,18,1,0,26.1746,0,0
1.03393,DL,103,3,0,11,2,1,0,1,1,15970,28,1,0,31.372,0,7.91457e-07
1.03393,DL,103,3,0,11,2,7,0,1,1,15970,28,1,0,57.7578,0,0
1.03414,DL,103,4,0,1,1,7,0,7,7,1736,10,1,0,24.9477,0,0
1.03421,DL,103,4,0,2,1,7,0,6,6,7985,28,1,0,73.691,0,0
1.03436,DL,103,4,0,1,4,3,0,3,3,31937,28,1,0,63.6301,0,0
1.03436,DL,103,4,0,3,2,7,0,5,5,11283,22,1,0,29.6037,0,0
1.0345,DL,103,4,0,5,2,7,0,4,4,9547,20,1,0,14.4415,1,1
1.03464,DL,103,4,0,5,4,3,0,2,2,26034,24,1,0,27.8086,0,6.57932e-08
1.03464,DL,103,4,0,7,2,7,0,3,3,15970,28,1,0,59.2996,0,0
1.03479,DL,103,4,0,9,2,7,0,2,2,15970,28,1,0,68.9451,0,0
1.03493,DL,103,4,0,1,12,1,0,4,4,22131,26,1,1,26.2625,0,0
1.03493,DL,103,4,0,1,12,5,0,1,1,14753,26,1,1,19.1974,0,0
1.03493,DL,103,4,0,9,4,3,0,1,1,15621,18,1,0,29.3273,0,0
1.03493,DL,103,4,0,11,2,7,0,1,1,15970,28,1,0,61.0157,0,0
1.03593,DL,103,5,0,1,12,1,0,4,4,23952,28,1,1,28.2297,0,0
1.03593,DL,103,5,0,1,12,3,0,2,2,26034,24,1,1,19.7175,0,0
1.03593,DL,103,5,0,1,12,5,0,5,5,19527,24,1,1,11.8928,0,0
1.03593,DL,103,5,0,1,12,7,0,7,7,2778,14,1,1,22.3783,0,0
1.03593,DL,103,5,0,1,12,7,0,5,5,11283,22,1,1,7.79845,0,0
1.03593,DL,103,5,0,1,12,7,0,4,4,7810,18,1,1,4.007,0,0.000492122
1.03629,DL,103,6,0,1,3,1,0,5,5,23952,28,1,0,28.8133,0,1.55452e-05
1.03629,DL,103,6,0,1,3,5,0,5,5,14320,20,1,0,20.4491,0,0
1.03636,DL,103,6,0,1,4,3,0,3,3,31937,28,1,0,45.0704,0,0
1.0365,DL,103,6,0,4,3,1,0,4,4,22131,26,1,0,25.5812,0,1.76659e-12
1.0365,DL,103,6,0,4,3,5,0,4,4,23952,28,1,0,74.0624,0,0
1.03664,DL,103,6,0,5,4,3,0,2,2,19094,20,1,0,18.3037,0,0
1.03664,DL,103,6,0,7,2,1,0,3,3,15970,28,1,0,35.4028,0,0
1.03664,DL,103,6,0,7,2,5,0,3,3,1736,6,1,0,-0.766449,1,1
1.03679,DL,103,6,0,9,2,1,0,2,2,15970,28,1,0,43.7538,0,0
1.03679,DL,103,6,0,9,2,5,0,2,2,9547,20,1,0,14.5524,1,0.843334
1.03693,DL,103,6,0,1,12,7,0,4,4,6942,16,1,1,19.5241,0,0
1.03693,DL,103,6,0,9,4,3,0,1,1,15621,18,1,0,14.8964,0,1.67866e-13
1.03693,DL,103,6,0,11,2,1,0,1,1,15970,28,1,0,31.3713,0,1.82381e-11
1.03693,DL,103,6,0,11,2,5,0,1,1,7810,18,1,0,28.6522,0,0
1.03729,DL,103,7,0,1,3,5,0,5,5,14320,20,1,0,24.8903,0,7.29861e-13
1.03736,DL,103,7,0,1,4,3,0,3,3,31937,28,1,0,65.1265,0,0
1.0375,DL,103,7,0,4,3,5,0,4,4,23952,28,1,0,74.3495,0,0
1.03764,DL,103,7,0,5,4,3,0,2,2,22564,22,1,0,26.8137,0,0
1.03764,DL,103,7,0,7,2,5,0,3,3,1100,4,1,0,-0.192824,0,0
1.03779,DL,103,7,0,9,2,5,0,2,2,9547,20,1,0,14.2254,1,1
1.03793,DL,103,7,0,1,12,1,0,5,5,23952,28,1,1,31.9563,0,0
1.03793,DL,103,7,0,1,12,7,0,5,5,14753,26,1,1,6.27174,0,0
1.03793,DL,103,7,0,1,12,7,0,4,4,6942,16,1,1,18.0478,0,0
1.03793,DL,103,7,0,9,4,3,0,1,1,15621,18,1,0,14.8796,0,1.98662e-09
1.03793,DL,103,7,0,11,2,5,0,1,1,7810,18,1,0,29.6119,0,0
1.03829,DL,103,8,0,1,3,1,0,5,5,22131,26,1,0,28.8527,0,0
1.03829,DL,103,8,0,1,3,5,0,5,5,14320,20,1,0,20.4396,0,0
1.03836,DL,103,8,0,1,4,3,0,3,3,31937,28,1,0,45.1054,0,0
1.03843,DL,103,8,0,4,2,5,0,4,4,15970,28,1,0,74.2861,0,0
1.0385,DL,103,8,0,4,3,1,0,4,4,19527,24,1,0,25.1502,0,0
1.03857,DL,103,8,0,6,2,5,0,3,3,461,0,1,0,-0.128361,0,0
1.03864,DL,103,8,0,5,4,3,0,2,2,22564,22,1,0,18.5551,0,6.80431e-06
1.03864,DL,103,8,0,7,2,1,0,3,3,15970,28,1,0,36.5627,0,0
1.03871,DL,103,8,0,8,2,5,0,2,2,9547,20,1,0,13.6714,1,1
1.03879,DL,103,8,0,9,2,1,0,2,2,15970,28,1,0,43.5571,0,0
1.03886,DL,103,8,0,10,2,5,0,1,1,15970,28,1,0,28.9511,1,1
1.03893,DL,103,8,0,1,12,7,0,4,4,6942,16,1,1,19.4285,0,0
1.03893,DL,103,8,0,9,4,3,0,1,1,15621,18,1,0,21.9082,0,0
1.03893,DL,103,8,0,11,2,1,0,1,1,15970,28,1,0,31.6747,0,1.66236e-11
1.03929,DL,103,9,0,1,3,1,0,5,5,23952,28,1,0,28.8675,0,2.21102e-05
1.03929,DL,103,9,0,1,3,5,0,5,5,16922,22,1,0,20.4508,1,1
1.03936,DL,103,9,0,1,4,3,0,3,3,31937,28,1,0,45.1648,0,0
1.0395,DL,103,9,0,4,3,1,0,4,4,19527,24,1,0,25.5907,0,0
1.0395,DL,103,9,0,4,3,5,0,4,4,23952,28,1,0,74.1278,0,0
1.03964,DL,103,9,0,5,4,3,0,2,2,22564,22,1,0,18.3744,0,0.000107192
1.03964,DL,103,9,0,7,2,1,0,3,3,15970,28,1,0,35.3737,0,0
1.03964,DL,103,9,0,7,2,5,0,3,3,461,0,1,0,-0.8816,0,0
1.03979,DL,103,9,0,9,2,1,0,2,2,15970,28,1,0,43.6419,0,0
1.03979,DL,103,9,0,9,2,5,0,2,2,9547,20,1,0,14.6145,1,0.607424
1.03993,DL,103,9,0,1,12,7,0,4,4,9547,20,1,1,19.4265,0,0
1.03993,DL,103,9,0,9,4,3,0,1,1,22564,22,1,0,14.8602,1,1
1.03993,DL,103,9,0,11,2,1,0,1,1,15970,28,1,0,31.2971,0,5.71421e-11
1.03993,DL,103,9,0,11,2,5,0,1,1,15970,28,1,0,28.6947,1,1
1.04014,DL,104,0,0,1,1,7,0,7,7,5641,22,1,0,6.34,1,1
1.04021,DL,104,0,0,2,1,7,0,6,6,7985,28,1,0,71.2297,0,0
1.04029,DL,104,0,0,1,3,1,0,5,5,23952,28,1,0,28.7767,0,6.47131e-06
1.04029,DL,104,0,0,1,3,5,0,5,5,16922,22,1,0,17.0738,1,0.854975
1.04036,DL,104,0,0,1,4,3,0,3,3,31937,28,1,0,44.9153,0,0
1.04036,DL,104,0,0,3,2,7,0,5,5,11283,22,1,0,9.68625,1,1
1.0405,DL,104,0,0,4,3,1,0,4,4,23952,28,1,0,21.7136,1,1
1.0405,DL,104,0,0,4,3,5,0,4,4,23952,28,1,0,73.0163,0,0
1.0405,DL,104,0,0,5,2,7,0,4,4,7810,18,1,0,10.7058,1,1
1.04064,DL,104,0,0,5,4,3,0,2,2,26034,24,1,0,18.6603,1,1
1.04064,DL,104,0,0,7,2,1,0,3,3,15970,28,1,0,35.4247,0,0
1.04064,DL,104,0,0,7,2,5,0,3,3,461,0,1,0,0.051336,0,0
1.04064,DL,104,0,0,7,2,7,0,3,3,15970,28,1,0,59.1798,0,0
1.04079,DL,104,0,0,9,2,1,0,2,2,15970,28,1,0,44.2579,0,0
1.04079,DL,104,0,0,9,2,5,0,2,2,9547,20,1,0,15.3954,0,0
1.04079,DL,104,0,0,9,2,7,0,2,2,15970,28,1,0,67.5901,0,0
1.04093,DL,104,0,0,9,4,3,0,1,1,29506,26,1,0,15.3956,1,1
1.04093,DL,104,0,0,11,2,1,0,1,1,15970,28,1,0,31.2366,0,6.93093e-11
1.04093,DL,104,0,0,11,2,5,0,1,1,13017,24,1,0,17.9061,1,1
1.04093,DL,104,0,0,11,2,7,0,1,1,15970,28,1,0,56.6723,0,0
1.04114,DL,104,1,0,1,1,7,0,7,7,3905,18,1,0,10.7981,1,1
1.04121,DL,104,1,0,2,1,7,0,6,6,7985,28,1,0,71.4355,0,0
1.04129,DL,104,1,0,1,3,1,0,5,5,23952,28,1,0,28.9952,1,1
1.04136,DL,104,1,0,1,4,3,0,3,3,31937,28,1,0,45.4568,0,0
1.04136,DL,104,1,0,3,2,7,0,5,5,9547,20,1,0,9.48826,1,1
1.0415,DL,104,1,0,4,3,1,0,4,4,23952,28,1,0,19.6441,1,1
1.0415,DL,104,1,0,5,2,7,0,4,4,1736,6,1,0,9.16047,0,0
1.04164,DL,104,1,0,5,4,3,0,2,2,19094,20,1,0,19.2592,0,0
1.04164,DL,104,1,0,7,2,1,0,3,3,15970,28,1,0,37.7797,0,0
1.04164,DL,104,1,0,7,2,7,0,3,3,15970,28,1,0,59.0935,0,0
1.04179,DL,104,1,0,9,2,1,0,2,2,15970,28,1,0,44.7341,0,0
1.04179,DL,104,1,0,9,2,7,0,2,2,15970,28,1,0,68.3293,0,0
1.04193,DL,104,1,0,1,12,5,0,3,3,1736,6,1,1,0.0385605,0,0
1.04193,DL,104,1,0,1,12,5,0,2,2,9547,20,1,1,24.9823,0,0
1.04193,DL,104,1,0,9,4,3,0,1,1,29506,26,1,0,25.7921,1,1
1.04193,DL,104,1,0,11,2,1,0,1,1,15970,28,1,0,31.3521,0,3.85374e-09
1.04193,DL,104,1,0,11,2,7,0,1,1,15970,28,1,0,56.7157,0,0
1.04214,DL,104,2,0,1,1,7,0,7,7,3905,18,1,0,12.205,1,1
1.04221,DL,104,2,0,2,1,7,0,6,6,7985,28,1,0,72.2319,0,0
1.04229,DL,104,2,0,1,3,1,0,5,5,23952,28,1,0,29.3088,1,1
1.04229,DL,104,2,0,3,1,7,0,5,5,4773,20,1,0,8.33341,1,1
1.04236,DL,104,2,0,1,4,3,0,3,3,31937,28,1,0,45.0555,0,0
1.04243,DL,104,2,0,4,2,7,0,4,4,14753,26,1,0,10.891,1,1
1.0425,DL,104,2,0,4,3,1,0,4,4,22131,26,1,0,21.2241,1,1
1.04257,DL,104,2,0,6,2,7,0,3,3,15970,28,1,0,58.8937,0,0
1.04264,DL,104,2,0,5,4,3,0,2,2,22564,22,1,0,19.4086,0,1.48941e-09
1.04264,DL,104,2,0,7,2,1,0,3,3,15970,28,1,0,37.977,0,0
1.04271,DL,104,2,0,8,2,7,0,2,2,15970,28,1,0,68.2722,0,0
1.04279,DL,104,2,0,9,2,1,0,2,2,15970,28,1,0,43.9484,0,0
1.04286,DL,104,2,0,10,2,7,0,1,1,15970,28,1,0,57.5071,0,0
1.04293,DL,104,2,0,1,12,5,0,2,2,9547,20,1,1,33.1207,0,0
1.04293,DL,104,2,0,9,4,3,0,1,1,15621,18,1,0,26.7553,0,0
1.04293,DL,104,2,0,11,2,1,0,1,1,15970,28,1,0,31.5544,0,1.60326e-08
1.04314,DL,104,3,0,1,1,7,0,7,7,3905,18,1,0,11.084,1,1
1.04321,DL,104,3,0,2,1,7,0,6,6,7985,28,1,0,71.7661,0,0
1.04329,DL,104,3,0,1,3,1,0,5,5,23952,28,1,0,29.035,1,1
1.04336,DL,104,3,0,1,4,3,0,3,3,31937,28,1,0,44.77,0,0
1.04336,DL,104,3,0,3,2,7,0,5,5,5554,14,1,0,9.64935,0,0
1.0435,DL,104,3,0,4,3,1,0,4,4,22131,26,1,0,20.0169,1,1
1.0435,DL,104,3,0,5,2,7,0,4,4,7810,18,1,0,10.1677,1,1
1.04364,DL,104,3,0,5,4,3,0,2,2,26034,24,1,0,19.1641,1,1
1.04364,DL,104,3,0,7,2,1,0,3,3,15970,28,1,0,38.0236,0,0
1.04364,DL,104,3,0,7,2,7,0,3,3,15970,28,1,0,59.1553,0,0
1.04379,DL,104,3,0,9,2,1,0,2,2,15970,28,1,0,44.6692,0,0
1.04379,DL,104,3,0,9,2,7,0,2,2,15970,28,1,0,68.6321,0,0
1.04393,DL,104,3,0,1,12,5,0,1,1,15970,28,1,1,27.6803,0,0
1.04393,DL,104,3,0,1,12,5,0,2,2,9547,20,1,1,26.2779,0,0
1.04393,DL,104,3,0,9,4,3,0,1,1,15621,18,1,0,25.9053,0,0
1.04393,DL,104,3,0,11,2,1,0,1,1,15970,28,1,0,31.6379,0,2.86322e-10
1.04393,DL,104,3,0,11,2,7,0,1,1,15970,28,1,0,57.4492,0,0
1.04414,DL,104,4,0,1,1,7,0,7,7,3905,18,1,0,8.71237,1,1
1.04421,DL,104,4,0,2,1,7,0,6,6,7985,28,1,0,69.4832,0,0
1.04429,DL,104,4,0,1,3,1,0,5,5,23952,28,1,0,32.5735,1,1
1.04436,DL,104,4,0,3,2,7,0,5,5,5554,14,1,0,8.50992,0,0
1.0445,DL,104,4,0,4,3,1,0,4,4,22131,26,1,0,21.8197,1,0.982385
1.0445,DL,104,4,0,5,2,7,0,4,4,14753,26,1,0,11.116,1,1
1.04464,DL,104,4,0,7,2,1,0,3,3,15970,28,1,0,38.1839,0,0
1.04464,DL,104,4,0,7,2,7,0,3,3,15970,28,1,0,64.2363,0,0
1.04479,DL,104,4,0,9,2,1,0,2,2,15970,28,1,0,44.7998,0,0
1.04479,DL,104,4,0,9,2,7,0,2,2,15970,28,1,0,68.9204,0,0
1.04493,DL,104,4,0,1,12,3,0,1,1,22564,22,1,1,19.0546,0,0
1.04493,DL,104,4,0,1,12,5,0,5,5,16922,22,1,1,10.6826,0,0
1.04493,DL,104,4,0,1,12,5,0,1,1,15970,28,1,1,24.1481,0,0
1.04493,DL,104,4,0,1,12,5,0,2,2,9547,20,1,1,37.3821,0,0
1.04493,DL,104,4,0,11,2,1,0,1,1,15970,28,1,0,35.1396,0,2.37976e-08
1.04493,DL,104,4,0,11,2,7,0,1,1,15970,28,1,0,57.2116,0,0
1.04593,DL,104,5,0,1,12,1,0,4,4,23952,28,1,1,25.9873,0,0
1.04593,DL,104,5,0,1,12,3,0,1,1,29506,26,1,1,31.3093,0,0
1.04593,DL,104,5,0,1,12,3,0,2,2,26034,24,1,1,10.5795,0,0
1.04593,DL,104,5,0,1,12,5,0,5,5,16922,22,1,1,10.8481,0,0
1.04593,DL,104,5,0,1,12,5,0,1,1,13017,24,1,1,18.6353,0,0
1.04593,DL,104,5,0,1,12,7,0,7,7,5641,22,1,1,1.70164,1,1
1.04593,DL,104,5,0,1,12,7,0,5,5,11283,22,1,1,7.84892,0,0
1.04593,DL,104,5,0,1,12,7,0,4,4,7810,18,1,1,5.91709,0,1.06248e-13
1.04629,DL,104,6,0,1,3,5,0,5,5,14320,20,1,0,25.3536,0,0
1.0465,DL,104,6,0,4,3,5,0,4,4,23952,28,1,0,73.9905,0,0
1.04664,DL,104,6,0,7,2,5,0,3,3,1100,4,1,0,8.20295,0,0
1.04679,DL,104,6,0,9,2,5,0,2,2,9547,20,1,0,36.181,0,0
1.04693,DL,104,6,0,1,12,1,0,4,4,23952,28,1,1,34.26,0,0
1.04693,DL,104,6,0,1,12,1,0,5,5,23952,28,1,1,21.9498,0,0
1.04693,DL,104,6,0,1,12,3,0,1,1,29506,26,1,1,20.1458,0,0
1.04693,DL,104,6,0,1,12,7,0,7,7,3905,18,1,1,16.297,0,0
1.04693,DL,104,6,0,1,12,7,0,5,5,9547,20,1,1,12.7835,0,0
1.04693,DL,104,6,0,11,2,5,0,1,1,7810,18,1,0,31.3016,0,0
1.04729,DL,104,7,0,1,3,5,0,5,5,14320,20,1,0,23.825,0,9.28146e-14
1.04736,DL,104,7,0,1,4,3,0,3,3,31937,28,1,0,63.9816,0,0
1.0475,DL,104,7,0,4,3,5,0,4,4,23952,28,1,0,73.7095,0,0
1.04764,DL,104,7,0,5,4,3,0,2,2,22564,22,1,0,26.5755,0,0.0224101
1.04764,DL,104,7,0,7,2,5,0,3,3,1100,4,1,0,-0.470686,0,0
1.04779,DL,104,7,0,9,2,5,0,2,2,15970,28,1,0,14.5979,1,1
1.04793,DL,104,7,0,1,12,1,0,4,4,22131,26,1,1,28.3178,0,0
1.04793,DL,104,7,0,1,12,1,0,5,5,23952,28,1,1,29.1949,0,0
1.04793,DL,104,7,0,1,12,7,0,7,7,3905,18,1,1,6.20874,0,0
1.04793,DL,104,7,0,1,12,7,0,5,5,4773,20,1,1,11.3652,0,0
1.04793,DL,104,7,0,1,12,7,0,4,4,14753,26,1,1,15.6728,0,0
1.04793,DL,104,7,0,9,4,3,0,1,1,22564,22,1,0,15.2571,1,1
1.04793,DL,104,7,0,11,2,5,0,1,1,7810,18,1,0,29.3773,0,0
1.04829,DL,104,8,0,1,3,5,0,5,5,14320,20,1,0,25.2681,0,0
1.0485,DL,104,8,0,4,3,5,0,4,4,23952,28,1,0,73.969,0,0
1.04864,DL,104,8,0,7,2,5,0,3,3,1100,4,1,0,8.32196,0,0
1.04879,DL,104,8,0,9,2,5,0,2,2,15970,28,1,0,36.1888,1,1
1.04893,DL,104,8,0,1,12,1,0,4,4,22131,26,1,1,33.9793,0,0
1.04893,DL,104,8,0,1,12,1,0,5,5,23952,28,1,1,29.0508,0,0
1.04893,DL,104,8,0,1,12,3,0,2,2,26034,24,1,1,17.0391,0,0
1.04893,DL,104,8,0,1,12,7,0,7,7,3905,18,1,1,15.3525,0,0
1.04893,DL,104,8,0,1,12,7,0,4,4,7810,18,1,1,0.573845,1,0.999989
1.04893,DL,104,8,0,11,2,5,0,1,1,7810,18,1,0,31.2846,0,0
1.04929,DL,104,9,0,1,3,5,0,5,5,14320,20,1,0,24.1301,0,0
1.04936,DL,104,9,0,1,4,3,0,3,3,31937,28,1,0,63.984,0,0
1.0495,DL,104,9,0,4,3,5,0,4,4,23952,28,1,0,73.658,0,0
1.04964,DL,104,9,0,5,4,3,0,2,2,22564,22,1,0,26.7074,0,0.00332207
1.04964,DL,104,9,0,7,2,5,0,3,3,1100,4,1,0,-0.360284,0,0
1.04979,DL,104,9,0,9,2,5,0,2,2,15970,28,1,0,15.1027,1,1
1.04993,DL,104,9,0,1,12,1,0,4,4,22131,26,1,1,28.7529,0,0
1.04993,DL,104,9,0,1,12,1,0,5,5,23952,28,1,1,29.308,0,0
1.04993,DL,104,9,0,1,12,7,0,7,7,3905,18,1,1,16.8331,0,0
1.04993,DL,104,9,0,1,12,7,0,4,4,14753,26,1,1,3.20959,1,0.998959
1.04993,DL,104,9,0,9,4,3,0,1,1,26034,24,1,0,15.6905,1,1
1.04993,DL,104,9,0,11,2,5,0,1,1,15970,28,1,0,29.3962,1,1
1.05029,DL,105,0,0,1,3,1,0,5,5,19527,24,1,0,28.9551,0,0
1.05029,DL,105,0,0,1,3,5,0,5,5,11716,18,1,0,20.5484,0,0
1.05036,DL,105,0,0,1,4,3,0,3,3,31937,28,1,0,44.0304,0,0
1.0505,DL,105,0,0,4,3,1,0,4,4,19527,24,1,0,25.767,0,0
1.0505,DL,105,0,0,4,3,5,0,4,4,23952,28,1,0,73.8065,0,0
1.05064,DL,105,0,0,5,4,3,0,2,2,22564,22,1,0,18.7783,0,9.40089e-07
1.05064,DL,105,0,0,7,2,1,0,3,3,15970,28,1,0,35.2993,0,2.24465e-12
1.05064,DL,105,0,0,7,2,5,0,3,3,1100,4,1,0,-0.423455,0,0
1.05079,DL,105,0,0,9,2,1,0,2,2,15970,28,1,0,43.8619,0,0
1.05079,DL,105,0,0,9,2,5,0,2,2,9547,20,1,0,15.336,0,0
