"36.7s,ENb,52.848,443.482"
"36.7s,ENb,453.171,417.572"
"36.7s,ENb,458.896,98.077"
"36.8s,ENb,35.144,122.717"
"36.8s,ENb,52.992,443.328"
"36.8s,ENb,453.043,417.347"
"36.8s,ENb,458.784,98.208"
"36.9s,ENb,35.2395,122.914"
"36.9s,ENb,53.136,443.174"
"36.9s,ENb,452.916,417.123"
"36.9s,ENb,458.672,98.339"
"37s,ENb,35.335,123.112"
"37s,ENb,53.28,443.02"
"37s,ENb,452.788,416.898"
"37s,ENb,458.56,98.47"
"37.1s,ENb,35.4305,123.31"
"37.1s,ENb,53.424,442.866"
"37.1s,ENb,452.66,416.673"
"37.1s,ENb,458.448,98.601"
"37.2s,ENb,35.526,123.507"
"37.2s,ENb,53.568,442.712"
"37.2s,ENb,452.533,416.449"
"37.2s,ENb,458.336,98.732"
"37.3s,ENb,35.6215,123.705"
"37.3s,ENb,53.712,442.558"
"37.3s,ENb,452.405,416.224"
"37.3s,ENb,458.224,98.863"
"37.4s,ENb,35.717,123.902"
"37.4s,ENb,53.856,442.404"
"37.4s,ENb,452.278,416"
"37.4s,ENb,458.112,98.994"
"37.5s,ENb,35.8125,124.1"
"37.5s,ENb,54,442.25"
"37.5s,ENb,452.15,415.775"
"37.5s,ENb,458,99.125"
"37.6s,ENb,35.908,124.298"
"37.6s,ENb,54.144,442.096"
"37.6s,ENb,452.022,415.55"
"37.6s,ENb,457.888,99.256"
"37.7s,ENb,36.0035,124.495"
"37.7s,ENb,54.288,441.942"
"37.7s,ENb,451.895,415.326"
"37.7s,ENb,457.776,99.387"
"37.8s,ENb,36.099,124.693"
"37.8s,ENb,54.432,441.788"
"37.8s,ENb,451.767,415.101"
"37.8s,ENb,457.664,99.518"
"37.9s,ENb,36.1945,124.89"
"37.9s,ENb,54.576,441.634"
"37.9s,ENb,451.64,414.877"
"37.9s,ENb,457.552,99.649"
"38s,ENb,36.29,125.088"
"38s,ENb,54.72,441.48"
"38s,ENb,451.512,414.652"
"38s,ENb,457.44,99.78"
"38.1s,ENb,36.3855,125.286"
"38.1s,ENb,54.864,441.326"
"38.1s,ENb,451.384,414.427"
"38.1s,ENb,457.328,99.911"
"38.2s,ENb,36.481,125.483"
"38.2s,ENb,55.008,441.172"
"38.2s,ENb,451.257,414.203"
"38.2s,ENb,457.216,100.042"
"38.3s,ENb,36.5765,125.681"
"38.3s,ENb,55.152,441.018"
"38.3s,ENb,451.129,413.978"
"38.3s,ENb,457.104,100.173"
"38.4s,ENb,36.672,125.878"
"38.4s,ENb,55.296,440.864"
"38.4s,ENb,451.002,413.754"
"38.4s,ENb,456.992,100.304"
"38.5s,ENb,36.7675,126.076"
"38.5s,ENb,55.44,440.71"
"38.5s,ENb,450.874,413.529"
"38.5s,ENb,456.88,100.435"
"38.6s,ENb,36.863,126.274"
"38.6s,ENb,55.584,440.556"
"38.6s,ENb,450.746,413.304"
"38.6s,ENb,456.768,100.566"
"38.7s,ENb,36.9585,126.471"
"38.7s,ENb,55.728,440.402"
"38.7s,ENb,450.619,413.08"
"38.7s,ENb,456.656,100.697"
"38.8s,ENb,37.054,126.669"
"38.8s,ENb,55.872,440.248"
"38.8s,ENb,450.491,412.855"
"38.8s,ENb,456.544,100.828"
"38.9s,ENb,37.1495,126.866"
"38.9s,ENb,56.016,440.094"
"38.9s,ENb,450.364,412.631"
"38.9s,ENb,456.432,100.959"
"39s,ENb,37.245,127.064"
"39s,ENb,56.16,439.94"
"39s,ENb,450.236,412.406"
"39s,ENb,456.32,101.09"
"39.1s,ENb,37.3405,127.262"
"39.1s,ENb,56.304,439.786"
"39.1s,ENb,450.108,412.181"
"39.1s,ENb,456.208,101.221"
"39.2s,ENb,37.436,127.459"
"39.2s,ENb,56.448,439.632"
"39.2s,ENb,449.981,411.957"
"39.2s,ENb,456.096,101.352"
"39.3s,ENb,37.5315,127.657"
"39.3s,ENb,56.592,439.478"
"39.3s,ENb,449.853,411.732"
"39.3s,ENb,455.984,101.483"
"39.4s,ENb,37.627,127.854"
"39.4s,ENb,56.736,439.324"
"39.4s,ENb,449.726,411.508"
"39.4s,ENb,455.872,101.614"
"39.5s,ENb,37.7225,128.052"
"39.5s,ENb,56.88,439.17"
"39.5s,ENb,449.598,411.283"
"39.5s,ENb,455.76,101.745"
"39.6s,ENb,37.818,128.25"
"39.6s,ENb,57.024,439.016"
"39.6s,ENb,449.47,411.058"
"39.6s,ENb,455.648,101.876"
"39.7s,ENb,37.9135,128.447"
"39.7s,ENb,57.168,438.862"
"39.7s,ENb,449.343,410.834"
"39.7s,ENb,455.536,102.007"
"39.8s,ENb,38.009,128.645"
"39.8s,ENb,57.312,438.708"
"39.8s,ENb,449.215,410.609"
"39.8s,ENb,455.424,102.138"
"39.9s,ENb,38.1045,128.842"
"39.9s,ENb,57.456,438.554"
"39.9s,ENb,449.088,410.385"
"39.9s,ENb,455.312,102.269"
"40s,ENb,38.2,129.04"
"40s,ENb,57.6,438.4"
"40s,ENb,448.96,410.16"
"40s,ENb,455.2,102.4"
"40.1s,ENb,38.2955,129.238"
"40.1s,ENb,57.744,438.246"
"40.1s,ENb,448.832,409.935"
"40.1s,ENb,455.088,102.531"
"40.2s,ENb,38.391,129.435"
"40.2s,ENb,57.888,438.092"
"40.2s,ENb,448.705,409.711"
"40.2s,ENb,454.976,102.662"
"40.3s,ENb,38.4865,129.633"
"40.3s,ENb,58.032,437.938"
"40.3s,ENb,448.577,409.486"
"40.3s,ENb,454.864,102.793"
"40.4s,ENb,38.582,129.83"
"40.4s,ENb,58.176,437.784"
"40.4s,ENb,448.45,409.262"
"40.4s,ENb,454.752,102.924"
"40.5s,ENb,38.6775,130.028"
"40.5s,ENb,58.32,437.63"
"40.5s,ENb,448.322,409.037"
"40.5s,ENb,454.64,103.055"
"40.6s,ENb,38.773,130.226"
"40.6s,ENb,58.464,437.476"
"40.6s,ENb,448.194,408.812"
"40.6s,ENb,454.528,103.186"
"40.7s,ENb,38.8685,130.423"
"40.7s,ENb,58.608,437.322"
"40.7s,ENb,448.067,408.588"
"40.7s,ENb,454.416,103.317"
"40.8s,ENb,38.964,130.621"
"40.8s,ENb,58.752,437.168"
"40.8s,ENb,447.939,408.363"
"40.8s,ENb,454.304,103.448"
"40.9s,ENb,39.0595,130.818"
"40.9s,ENb,58.896,437.014"
"40.9s,ENb,447.812,408.139"
"40.9s,ENb,454.192,103.579"
"41s,ENb,39.155,131.016"
"41s,ENb,59.04,436.86"
"41s,ENb,447.684,407.914"
"41s,ENb,454.08,103.71"
"41.1s,ENb,39.2505,131.214"
"41.1s,ENb,59.184,436.706"
"41.1s,ENb,447.556,407.689"
"41.1s,ENb,453.968,103.841"
"41.2s,ENb,39.346,131.411"
"41.2s,ENb,59.328,436.552"
"41.2s,ENb,447.429,407.465"
"41.2s,ENb,453.856,103.972"
"41.3s,ENb,39.4415,131.609"
"41.3s,ENb,59.472,436.398"
"41.3s,ENb,447.301,407.24"
"41.3s,ENb,453.744,104.103"
"41.4s,ENb,39.537,131.806"
"41.4s,ENb,59.616,436.244"
"41.4s,ENb,447.174,407.016"
"41.4s,ENb,453.632,104.234"
"41.5s,ENb,39.6325,132.004"
"41.5s,ENb,59.76,436.09"
"41.5s,ENb,447.046,406.791"
"41.5s,ENb,453.52,104.365"
"41.6s,ENb,39.728,132.202"
"41.6s,ENb,59.904,435.936"
"41.6s,ENb,446.918,406.566"
"41.6s,ENb,453.408,104.496"
"41.7s,ENb,39.8235,132.399"
"41.7s,ENb,60.048,435.782"
"41.7s,ENb,446.791,406.342"
"41.7s,ENb,453.296,104.627"
"41.8s,ENb,39.919,132.597"
"41.8s,ENb,60.192,435.628"
"41.8s,ENb,446.663,406.117"
"41.8s,ENb,453.184,104.758"
"41.9s,ENb,40.0145,132.794"
"41.9s,ENb,60.336,435.474"
"41.9s,ENb,446.536,405.893"
"41.9s,ENb,453.072,104.889"
"42s,ENb,40.11,132.992"
"42s,ENb,60.48,435.32"
"42s,ENb,446.408,405.668"
"42s,ENb,452.96,105.02"
"42.1s,ENb,40.2055,133.19"
"42.1s,ENb,60.624,435.166"
"42.1s,ENb,446.28,405.443"
"42.1s,ENb,452.848,105.151"
"42.2s,ENb,40.301,133.387"
"42.2s,ENb,60.768,435.012"
"42.2s,ENb,446.153,405.219"
"42.2s,ENb,452.736,105.282"
"42.3s,ENb,40.3965,133.585"
"42.3s,ENb,60.912,434.858"
"42.3s,ENb,446.025,404.994"
"42.3s,ENb,452.624,105.413"
"42.4s,ENb,40.492,133.782"
"42.4s,ENb,61.056,434.704"
"42.4s,ENb,445.898,404.77"
"42.4s,ENb,452.512,105.544"
"42.5s,ENb,40.5875,133.98"
"42.5s,ENb,61.2,434.55"
"42.5s,ENb,445.77,404.545"
"42.5s,ENb,452.4,105.675"
"42.6s,ENb,40.683,134.178"
"42.6s,ENb,61.344,434.396"
"42.6s,ENb,445.642,404.32"
"42.6s,ENb,452.288,105.806"
"42.7s,ENb,40.7785,134.375"
"42.7s,ENb,61.488,434.242"
"42.7s,ENb,445.515,404.096"
"42.7s,ENb,452.176,105.937"
"42.8s,ENb,40.874,134.573"
"42.8s,ENb,61.632,434.088"
"42.8s,ENb,445.387,403.871"
"42.8s,ENb,452.064,106.068"
"42.9s,ENb,40.9695,134.77"
"42.9s,ENb,61.776,433.934"
"42.9s,ENb,445.26,403.647"
"42.9s,ENb,451.952,106.199"
"43s,ENb,41.065,134.968"
"43s,ENb,61.92,433.78"
"43s,ENb,445.132,403.422"
"43s,ENb,451.84,106.33"
"43.1s,ENb,41.1605,135.166"
"43.1s,ENb,62.064,433.626"
"43.1s,ENb,445.004,403.197"
"43.1s,ENb,451.728,106.461"
"43.2s,ENb,41.256,135.363"
"43.2s,ENb,62.208,433.472"
"43.2s,ENb,444.877,402.973"
"43.2s,ENb,451.616,106.592"
"43.3s,ENb,41.3515,135.561"
"43.3s,ENb,62.352,433.318"
"43.3s,ENb,444.749,402.748"
"43.3s,ENb,451.504,106.723"
"43.4s,ENb,41.447,135.758"
"43.4s,ENb,62.496,433.164"
"43.4s,ENb,444.622,402.524"
"43.4s,ENb,451.392,106.854"
"43.5s,ENb,41.5425,135.956"
"43.5s,ENb,62.64,433.01"
"43.5s,ENb,444.494,402.299"
"43.5s,ENb,451.28,106.985"
"43.6s,ENb,41.638,136.154"
"43.6s,ENb,62.784,432.856"
"43.6s,ENb,444.366,402.074"
"43.6s,ENb,451.168,107.116"
"43.7s,ENb,41.7335,136.351"
"43.7s,ENb,62.928,432.702"
"43.7s,ENb,444.239,401.85"
"43.7s,ENb,451.056,107.247"
"43.8s,ENb,41.829,136.549"
"43.8s,ENb,63.072,432.548"
"43.8s,ENb,444.111,401.625"
"43.8s,ENb,450.944,107.378"
"43.9s,ENb,41.9245,136.746"
"43.9s,ENb,63.216,432.394"
"43.9s,ENb,443.984,401.401"
"43.9s,ENb,450.832,107.509"
"44s,ENb,42.02,136.944"
"44s,ENb,63.36,432.24"
"44s,ENb,443.856,401.176"
"44s,ENb,450.72,107.64"
"44.1s,ENb,42.1155,137.142"
"44.1s,ENb,63.504,432.086"
"44.1s,ENb,443.728,400.951"
"44.1s,ENb,450.608,107.771"
"44.2s,ENb,42.211,137.339"
"44.2s,ENb,63.648,431.932"
"44.2s,ENb,443.601,400.727"
"44.2s,ENb,450.496,107.902"
"44.3s,ENb,42.3065,137.537"
"44.3s,ENb,63.792,431.778"
"44.3s,ENb,443.473,400.502"
"44.3s,ENb,450.384,108.033"
"44.4s,ENb,42.402,137.734"
"44.4s,ENb,63.936,431.624"
"44.4s,ENb,443.346,400.278"
"44.4s,ENb,450.272,108.164"
"44.5s,ENb,42.4975,137.932"
"44.5s,ENb,64.08,431.47"
"44.5s,ENb,443.218,400.053"
"44.5s,ENb,450.16,108.295"
"44.6s,ENb,42.593,138.13"
"44.6s,ENb,64.224,431.316"
"44.6s,ENb,443.09,399.828"
"44.6s,ENb,450.048,108.426"
"44.7s,ENb,42.6885,138.327"
"44.7s,ENb,64.368,431.162"
"44.7s,ENb,442.963,399.604"
"44.7s,ENb,449.936,108.557"
"44.8s,ENb,42.784,138.525"
"44.8s,ENb,64.512,431.008"
"44.8s,ENb,442.835,399.379"
"44.8s,ENb,449.824,108.688"
"44.9s,ENb,42.8795,138.722"
"44.9s,ENb,64.656,430.854"
"44.9s,ENb,442.708,399.155"
"44.9s,ENb,449.712,108.819"
"45s,ENb,42.975,138.92"
"45s,ENb,64.8,430.7"
"45s,ENb,442.58,398.93"
"45s,ENb,449.6,108.95"
"45.1s,ENb,43.0705,139.118"
"45.1s,ENb,64.944,430.546"
"45.1s,ENb,442.452,398.705"
"45.1s,ENb,449.488,109.081"
"45.2s,ENb,43.166,139.315"
"45.2s,ENb,65.088,430.392"
"45.2s,ENb,442.325,398.481"
"45.2s,ENb,449.376,109.212"
"45.3s,ENb,43.2615,139.513"
"45.3s,ENb,65.232,430.238"
"45.3s,ENb,442.197,398.256"
"45.3s,ENb,449.264,109.343"
"45.4s,ENb,43.357,139.71"
"45.4s,ENb,65.376,430.084"
"45.4s,ENb,442.07,398.032"
"45.4s,ENb,449.152,109.474"
"45.5s,ENb,43.4525,139.908"
"45.5s,ENb,65.52,429.93"
"45.5s,ENb,441.942,397.807"
"45.5s,ENb,449.04,109.605"
"45.6s,ENb,43.548,140.106"
"45.6s,ENb,65.664,429.776"
"45.6s,ENb,441.814,397.582"
"45.6s,ENb,448.928,109.736"
"45.7s,ENb,43.6435,140.303"
"45.7s,ENb,65.808,429.622"
"45.7s,ENb,441.687,397.358"
"45.7s,ENb,448.816,109.867"
"45.8s,ENb,43.739,140.501"
"45.8s,ENb,65.952,429.468"
"45.8s,ENb,441.559,397.133"
"45.8s,ENb,448.704,109.998"
"45.9s,ENb,43.8345,140.698"
"45.9s,ENb,66.096,429.314"
"45.9s,ENb,441.432,396.909"
"45.9s,ENb,448.592,110.129"
"46s,ENb,43.93,140.896"
"46s,ENb,66.24,429.16"
"46s,ENb,441.304,396.684"
"46s,ENb,448.48,110.26"
"46.1s,ENb,44.0255,141.094"
"46.1s,ENb,66.384,429.006"
"46.1s,ENb,441.176,396.459"
"46.1s,ENb,448.368,110.391"
"46.2s,ENb,44.121,141.291"
"46.2s,ENb,66.528,428.852"
"46.2s,ENb,441.049,396.235"
"46.2s,ENb,448.256,110.522"
"46.3s,ENb,44.2165,141.489"
"46.3s,ENb,66.672,428.698"
"46.3s,ENb,440.921,396.01"
"46.3s,ENb,448.144,110.653"
"46.4s,ENb,44.312,141.686"
"46.4s,ENb,66.816,428.544"
"46.4s,ENb,440.794,395.786"
"46.4s,ENb,448.032,110.784"
"46.5s,ENb,44.4075,141.884"
"46.5s,ENb,66.96,428.39"
"46.5s,ENb,440.666,395.561"
"46.5s,ENb,447.92,110.915"
"46.6s,ENb,44.503,142.082"
"46.6s,ENb,67.104,428.236"
"46.6s,ENb,440.538,395.336"
"46.6s,ENb,447.808,111.046"
"46.7s,ENb,44.5985,142.279"
"46.7s,ENb,67.248,428.082"
"46.7s,ENb,440.411,395.112"
"46.7s,ENb,447.696,111.177"
"46.8s,ENb,44.694,142.477"
"46.8s,ENb,67.392,427.928"
"46.8s,ENb,440.283,394.887"
"46.8s,ENb,447.584,111.308"
"46.9s,ENb,44.7895,142.674"
"46.9s,ENb,67.536,427.774"
"46.9s,ENb,440.156,394.663"
"46.9s,ENb,447.472,111.439"
"47s,ENb,44.885,142.872"
"47s,ENb,67.68,427.62"
"47s,ENb,440.028,394.438"
"47s,ENb,447.36,111.57"
"47.1s,ENb,44.9805,143.07"
"47.1s,ENb,67.824,427.466"
"47.1s,ENb,439.9,394.213"
"47.1s,ENb,447.248,111.701"
"47.2s,ENb,45.076,143.267"
"47.2s,ENb,67.968,427.312"
"47.2s,ENb,439.773,393.989"
"47.2s,ENb,447.136,111.832"
"47.3s,ENb,45.1715,143.465"
"47.3s,ENb,68.112,427.158"
"47.3s,ENb,439.645,393.764"
"47.3s,ENb,447.024,111.963"
"47.4s,ENb,45.267,143.662"
"47.4s,ENb,68.256,427.004"
"47.4s,ENb,439.518,393.54"
"47.4s,ENb,446.912,112.094"
"47.5s,ENb,45.3625,143.86"
"47.5s,ENb,68.4,426.85"
"47.5s,ENb,439.39,393.315"
"47.5s,ENb,446.8,112.225"
"47.6s,ENb,45.458,144.058"
"47.6s,ENb,68.544,426.696"
"47.6s,ENb,439.262,393.09"
"47.6s,ENb,446.688,112.356"
"47.7s,ENb,45.5535,144.255"
"47.7s,ENb,68.688,426.542"
"47.7s,ENb,439.135,392.866"
"47.7s,ENb,446.576,112.487"
"47.8s,ENb,45.649,144.453"
"47.8s,ENb,68.832,426.388"
"47.8s,ENb,439.007,392.641"
"47.8s,ENb,446.464,112.618"
"47.9s,ENb,45.7445,144.65"
"47.9s,ENb,68.976,426.234"
"47.9s,ENb,438.88,392.417"
"47.9s,ENb,446.352,112.749"
"48s,ENb,45.84,144.848"
"48s,ENb,69.12,426.08"
"48s,ENb,438.752,392.192"
"48s,ENb,446.24,112.88"
"48.1s,ENb,45.9355,145.046"
"48.1s,ENb,69.264,425.926"
"48.1s,ENb,438.624,391.967"
"48.1s,ENb,446.128,113.011"
"48.2s,ENb,46.031,145.243"
"48.2s,ENb,69.408,425.772"
"48.2s,ENb,438.497,391.743"
"48.2s,ENb,446.016,113.142"
"48.3s,ENb,46.1265,145.441"
"48.3s,ENb,69.552,425.618"
"48.3s,ENb,438.369,391.518"
"48.3s,ENb,445.904,113.273"
"48.4s,ENb,46.222,145.638"
"48.4s,ENb,69.696,425.464"
"48.4s,ENb,438.242,391.294"
"48.4s,ENb,445.792,113.404"
"48.5s,ENb,46.3175,145.836"
"48.5s,ENb,69.84,425.31"
"48.5s,ENb,438.114,391.069"
"48.5s,ENb,445.68,113.535"
"48.6s,ENb,46.413,146.034"
"48.6s,ENb,69.984,425.156"
"48.6s,ENb,437.986,390.844"
"48.6s,ENb,445.568,113.666"
"48.7s,ENb,46.5085,146.231"
"48.7s,ENb,70.128,425.002"
"48.7s,ENb,437.859,390.62"
"48.7s,ENb,445.456,113.797"
"48.8s,ENb,46.604,146.429"
"48.8s,ENb,70.272,424.848"
"48.8s,ENb,437.731,390.395"
"48.8s,ENb,445.344,113.928"
"48.9s,ENb,46.6995,146.626"
"48.9s,ENb,70.416,424.694"
"48.9s,ENb,437.604,390.171"
"48.9s,ENb,445.232,114.059"
"49s,ENb,46.795,146.824"
"49s,ENb,70.56,424.54"
"49s,ENb,437.476,389.946"
"49s,ENb,445.12,114.19"
"49.1s,ENb,46.8905,147.022"
"49.1s,ENb,70.704,424.386"
"49.1s,ENb,437.348,389.721"
"49.1s,ENb,445.008,114.321"
"49.2s,ENb,46.986,147.219"
"49.2s,ENb,70.848,424.232"
"49.2s,ENb,437.221,389.497"
"49.2s,ENb,444.896,114.452"
"49.3s,ENb,47.0815,147.417"
"49.3s,ENb,70.992,424.078"
"49.3s,ENb,437.093,389.272"
"49.3s,ENb,444.784,114.583"
"49.4s,ENb,47.177,147.614"
"49.4s,ENb,71.136,423.924"
"49.4s,ENb,436.966,389.048"
"49.4s,ENb,444.672,114.714"
"49.5s,ENb,47.2725,147.812"
"49.5s,ENb,71.28,423.77"
"49.5s,ENb,436.838,388.823"
"49.5s,ENb,444.56,114.845"
"49.6s,ENb,47.368,148.01"
"49.6s,ENb,71.424,423.616"
"49.6s,ENb,436.71,388.598"
"49.6s,ENb,444.448,114.976"
"49.7s,ENb,47.4635,148.207"
"49.7s,ENb,71.568,423.462"
"49.7s,ENb,436.583,388.374"
"49.7s,ENb,444.336,115.107"
"49.8s,ENb,47.559,148.405"
"49.8s,ENb,71.712,423.308"
"49.8s,ENb,436.455,388.149"
"49.8s,ENb,444.224,115.238"
"49.9s,ENb,47.6545,148.602"
"49.9s,ENb,71.856,423.154"
"49.9s,ENb,436.328,387.925"
"49.9s,ENb,444.112,115.369"
"50s,ENb,47.75,148.8"
"50s,ENb,72,423"
"50s,ENb,436.2,387.7"
"50s,ENb,444,115.5"
"50.1s,ENb,47.8455,148.998"
"50.1s,ENb,72.144,422.846"
"50.1s,ENb,436.072,387.475"
"50.1s,ENb,443.888,115.631"
"50.2s,ENb,47.941,149.195"
"50.2s,ENb,72.288,422.692"
"50.2s,ENb,435.945,387.251"
"50.2s,ENb,443.776,115.762"
"50.3s,ENb,48.0365,149.393"
"50.3s,ENb,72.432,422.538"
"50.3s,ENb,435.817,387.026"
"50.3s,ENb,443.664,115.893"
"50.4s,ENb,48.132,149.59"
"50.4s,ENb,72.576,422.384"
"50.4s,ENb,435.69,386.802"
"50.4s,ENb,443.552,116.024"
"50.5s,ENb,48.2275,149.788"
"50.5s,ENb,72.72,422.23"
"50.5s,ENb,435.562,386.577"
"50.5s,ENb,443.44,116.155"
"50.6s,ENb,48.323,149.986"
"50.6s,ENb,72.864,422.076"
"50.6s,ENb,435.434,386.352"
"50.6s,ENb,443.328,116.286"
"50.7s,ENb,48.4185,150.183"
"50.7s,ENb,73.008,421.922"
"50.7s,ENb,435.307,386.128"
"50.7s,ENb,443.216,116.417"
"50.8s,ENb,48.514,150.381"
"50.8s,ENb,73.152,421.768"
"50.8s,ENb,435.179,385.903"
"50.8s,ENb,443.104,116.548"
"50.9s,ENb,48.6095,150.578"
"50.9s,ENb,73.296,421.614"
"50.9s,ENb,435.052,385.679"
"50.9s,ENb,442.992,116.679"
"51s,ENb,48.705,150.776"
"51s,ENb,73.44,421.46"
"51s,ENb,434.924,385.454"
"51s,ENb,442.88,116.81"
"51.1s,ENb,48.8005,150.974"
"51.1s,ENb,73.584,421.306"
"51.1s,ENb,434.796,385.229"
"51.1s,ENb,442.768,116.941"
"51.2s,ENb,48.896,151.171"
"51.2s,ENb,73.728,421.152"
"51.2s,ENb,434.669,385.005"
"51.2s,ENb,442.656,117.072"
"51.3s,ENb,48.9915,151.369"
"51.3s,ENb,73.872,420.998"
"51.3s,ENb,434.541,384.78"
"51.3s,ENb,442.544,117.203"
"51.4s,ENb,49.087,151.566"
"51.4s,ENb,74.016,420.844"
"51.4s,ENb,434.414,384.556"
"51.4s,ENb,442.432,117.334"
"51.5s,ENb,49.1825,151.764"
"51.5s,ENb,74.16,420.69"
"51.5s,ENb,434.286,384.331"
"51.5s,ENb,442.32,117.465"
"51.6s,ENb,49.278,151.962"
"51.6s,ENb,74.304,420.536"
"51.6s,ENb,434.158,384.106"
"51.6s,ENb,442.208,117.596"
"51.7s,ENb,49.3735,152.159"
"51.7s,ENb,74.448,420.382"
"51.7s,ENb,434.031,383.882"
"51.7s,ENb,442.096,117.727"
"51.8s,ENb,49.469,152.357"
"51.8s,ENb,74.592,420.228"
"51.8s,ENb,433.903,383.657"
"51.8s,ENb,441.984,117.858"
"51.9s,ENb,49.5645,152.554"
"51.9s,ENb,74.736,420.074"
"51.9s,ENb,433.776,383.433"
"51.9s,ENb,441.872,117.989"
"52s,ENb,49.66,152.752"
"52s,ENb,74.88,419.92"
"52s,ENb,433.648,383.208"
"52s,ENb,441.76,118.12"
"52.1s,ENb,49.7555,152.95"
"52.1s,ENb,75.024,419.766"
"52.1s,ENb,433.52,382.983"
"52.1s,ENb,441.648,118.251"
"52.2s,ENb,49.851,153.147"
"52.2s,ENb,75.168,419.612"
"52.2s,ENb,433.393,382.759"
"52.2s,ENb,441.536,118.382"
"52.3s,ENb,49.9465,153.345"
"52.3s,ENb,75.312,419.458"
"52.3s,ENb,433.265,382.534"
"52.3s,ENb,441.424,118.513"
"52.4s,ENb,50.042,153.542"
"52.4s,ENb,75.456,419.304"
"52.4s,ENb,433.138,382.31"
"52.4s,ENb,441.312,118.644"
"52.5s,ENb,50.1375,153.74"
"52.5s,ENb,75.6,419.15"
"52.5s,ENb,433.01,382.085"
"52.5s,ENb,441.2,118.775"
"52.6s,ENb,50.233,153.938"
"52.6s,ENb,75.744,418.996"
"52.6s,ENb,432.882,381.86"
"52.6s,ENb,441.088,118.906"
"52.7s,ENb,50.3285,154.135"
"52.7s,ENb,75.888,418.842"
"52.7s,ENb,432.755,381.636"
"52.7s,ENb,440.976,119.037"
"52.8s,ENb,50.424,154.333"
"52.8s,ENb,76.032,418.688"
"52.8s,ENb,432.627,381.411"
"52.8s,ENb,440.864,119.168"
"52.9s,ENb,50.5195,154.53"
"52.9s,ENb,76.176,418.534"
"52.9s,ENb,432.5,381.187"
"52.9s,ENb,440.752,119.299"
"53s,ENb,50.615,154.728"
"53s,ENb,76.32,418.38"
"53s,ENb,432.372,380.962"
"53s,ENb,440.64,119.43"
"53.1s,ENb,50.7105,154.926"
"53.1s,ENb,76.464,418.226"
"53.1s,ENb,432.244,380.737"
"53.1s,ENb,440.528,119.561"
"53.2s,ENb,50.806,155.123"
"53.2s,ENb,76.608,418.072"
"53.2s,ENb,432.117,380.513"
"53.2s,ENb,440.416,119.692"
"53.3s,ENb,50.9015,155.321"
"53.3s,ENb,76.752,417.918"
"53.3s,ENb,431.989,380.288"
"53.3s,ENb,440.304,119.823"
"53.4s,ENb,50.997,155.518"
"53.4s,ENb,76.896,417.764"
"53.4s,ENb,431.862,380.064"
"53.4s,ENb,440.192,119.954"
"53.5s,ENb,51.0925,155.716"
"53.5s,ENb,77.04,417.61"
"53.5s,ENb,431.734,379.839"
"53.5s,ENb,440.08,120.085"
"53.6s,ENb,51.188,155.914"
"53.6s,ENb,77.184,417.456"
"53.6s,ENb,431.606,379.614"
"53.6s,ENb,439.968,120.216"
"53.7s,ENb,51.2835,156.111"
"53.7s,ENb,77.328,417.302"
"53.7s,ENb,431.479,379.39"
"53.7s,ENb,439.856,120.347"
"53.8s,ENb,51.379,156.309"
"53.8s,ENb,77.472,417.148"
"53.8s,ENb,431.351,379.165"
"53.8s,ENb,439.744,120.478"
"53.9s,ENb,51.4745,156.506"
"53.9s,ENb,77.616,416.994"
"53.9s,ENb,431.224,378.941"
"53.9s,ENb,439.632,120.609"
"54s,ENb,51.57,156.704"
"54s,ENb,77.76,416.84"
"54s,ENb,431.096,378.716"
"54s,ENb,439.52,120.74"
"54.1s,ENb,51.6655,156.902"
"54.1s,ENb,77.904,416.686"
"54.1s,ENb,430.968,378.491"
"54.1s,ENb,439.408,120.871"
"54.2s,ENb,51.761,157.099"
"54.2s,ENb,78.048,416.532"
"54.2s,ENb,430.841,378.267"
"54.2s,ENb,439.296,121.002"
"54.3s,ENb,51.8565,157.297"
"54.3s,ENb,78.192,416.378"
"54.3s,ENb,430.713,378.042"
"54.3s,ENb,439.184,121.133"
"54.4s,ENb,51.952,157.494"
"54.4s,ENb,78.336,416.224"
"54.4s,ENb,430.586,377.818"
"54.4s,ENb,439.072,121.264"
"54.5s,ENb,52.0475,157.692"
"54.5s,ENb,78.48,416.07"
"54.5s,ENb,430.458,377.593"
"54.5s,ENb,438.96,121.395"
"54.6s,ENb,52.143,157.89"
"54.6s,ENb,78.624,415.916"
"54.6s,ENb,430.33,377.368"
"54.6s,ENb,438.848,121.526"
"54.7s,ENb,52.2385,158.087"
"54.7s,ENb,78.768,415.762"
"54.7s,ENb,430.203,377.144"
"54.7s,ENb,438.736,121.657"
"54.8s,ENb,52.334,158.285"
"54.8s,ENb,78.912,415.608"
"54.8s,ENb,430.075,376.919"
"54.8s,ENb,438.624,121.788"
"54.9s,ENb,52.4295,158.482"
"54.9s,ENb,79.056,415.454"
"54.9s,ENb,429.948,376.695"
"54.9s,ENb,438.512,121.919"
"55s,ENb,52.525,158.68"
"55s,ENb,79.2,415.3"
"55s,ENb,429.82,376.47"
"55s,ENb,438.4,122.05"
"55.1s,ENb,52.6205,158.878"
"55.1s,ENb,79.344,415.146"
"55.1s,ENb,429.692,376.245"
"55.1s,ENb,438.288,122.181"
"55.2s,ENb,52.716,159.075"
