Time,Entity,Frame,SF,Slot,VarTTI,nodeId,RNTI,bwpId,MsgType
1.043,ENB,MAC,Rxed,104,3,0,6,4,0
1.043,ENB,MAC,Rxed,104,3,0,6,1,0
1.043,ENB,MAC,Rxed,104,3,0,6,2,0
1.043,ENB,MAC,Rxed,104,3,0,6,3,0
1.043,ENB,MAC,Rxed,104,3,0,8,4,0
1.043,ENB,MAC,Rxed,104,3,0,8,7,0
1.043,ENB,MAC,Rxed,104,3,0,8,6,0
1.043,ENB,MAC,Rxed,104,3,0,8,5,0
1.043,ENB,MAC,Rxed,104,3,0,8,4,0
1.043,ENB,MAC,Rxed,104,3,0,8,3,0
1.043,ENB,MAC,Rxed,104,3,0,8,1,0
1.044,ENB,MAC,Rxed,104,4,0,2,5,0
1.044,ENB,MAC,Rxed,104,4,0,2,4,0
1.044,ENB,MAC,Rxed,104,4,0,2,3,0
1.044,ENB,MAC,Rxed,104,4,0,2,2,0
1.044,ENB,MAC,Rxed,104,4,0,2,1,0
1.044,ENB,MAC,Rxed,104,4,0,2,4,0
1.044,ENB,MAC,Rxed,104,4,0,4,3,0
1.044,ENB,MAC,Rxed,104,4,0,4,2,0
1.044,ENB,MAC,Rxed,104,4,0,4,1,0
1.044,ENB,MAC,Rxed,104,4,0,4,1,0
1.044,ENB,MAC,Rxed,104,4,0,6,5,0
1.044,ENB,MAC,Rxed,104,4,0,6,4,0
1.044,ENB,MAC,Rxed,104,4,0,6,1,0
1.044,ENB,MAC,Rxed,104,4,0,6,3,0
1.044,ENB,MAC,Rxed,104,4,0,6,2,0
1.044,ENB,MAC,Rxed,104,4,0,6,3,0
1.044,ENB,MAC,Rxed,104,4,0,8,7,0
1.044,ENB,MAC,Rxed,104,4,0,8,6,0
1.044,ENB,MAC,Rxed,104,4,0,8,5,0
1.044,ENB,MAC,Rxed,104,4,0,8,4,0
1.044,ENB,MAC,Rxed,104,4,0,8,3,0
1.044,ENB,MAC,Rxed,104,4,0,8,2,0
1.044,ENB,MAC,Rxed,104,4,0,8,1,0
1.044,ENB,MAC,Rxed,104,4,0,8,7,0
1.044,ENB,MAC,Rxed,104,4,0,8,2,0
1.045,ENB,MAC,Rxed,104,5,0,2,4,0
1.045,ENB,MAC,Rxed,104,5,0,2,5,0
1.045,ENB,MAC,Rxed,104,5,0,2,4,0
1.045,ENB,MAC,Rxed,104,5,0,4,1,0
1.045,ENB,MAC,Rxed,104,5,0,4,2,0
1.045,ENB,MAC,Rxed,104,5,0,6,3,0
1.045,ENB,MAC,Rxed,104,5,0,6,3,0
1.045,ENB,MAC,Rxed,104,5,0,6,2,0
1.045,ENB,MAC,Rxed,104,5,0,8,7,0
1.045,ENB,MAC,Rxed,104,5,0,8,7,0
1.045,ENB,MAC,Rxed,104,5,0,8,6,0
1.045,ENB,MAC,Rxed,104,5,0,8,5,0
1.045,ENB,MAC,Rxed,104,5,0,8,4,0
1.045,ENB,MAC,Rxed,104,5,0,8,3,0
1.045,ENB,MAC,Rxed,104,5,0,8,2,0
1.045,ENB,MAC,Rxed,104,5,0,8,1,0
1.046,ENB,MAC,Rxed,104,6,0,2,5,0
1.046,ENB,MAC,Rxed,104,6,0,2,4,0
1.046,ENB,MAC,Rxed,104,6,0,2,5,0
1.046,ENB,MAC,Rxed,104,6,0,2,3,0
1.046,ENB,MAC,Rxed,104,6,0,2,2,0
1.046,ENB,MAC,Rxed,104,6,0,2,1,0
1.046,ENB,MAC,Rxed,104,6,0,2,4,0
1.046,ENB,MAC,Rxed,104,6,0,4,2,0
1.046,ENB,MAC,Rxed,104,6,0,4,3,0
1.046,ENB,MAC,Rxed,104,6,0,4,2,0
1.046,ENB,MAC,Rxed,104,6,0,4,1,0
1.046,ENB,MAC,Rxed,104,6,0,6,3,0
1.046,ENB,MAC,Rxed,104,6,0,6,2,0
1.046,ENB,MAC,Rxed,104,6,0,6,2,0
1.046,ENB,MAC,Rxed,104,6,0,8,6,0
1.046,ENB,MAC,Rxed,104,6,0,8,4,0
1.046,ENB,MAC,Rxed,104,6,0,8,3,0
1.046,ENB,MAC,Rxed,104,6,0,8,2,0
1.046,ENB,MAC,Rxed,104,6,0,8,1,0
1.046,ENB,MAC,Rxed,104,6,0,8,7,0
1.046,ENB,MAC,Rxed,104,6,0,8,5,0
1.046,ENB,MAC,Rxed,104,6,0,8,6,0
1.046,ENB,MAC,Rxed,104,6,0,8,4,0
1.046,ENB,MAC,Rxed,104,6,0,8,3,0
1.046,ENB,MAC,Rxed,104,6,0,8,2,0
1.046,ENB,MAC,Rxed,104,6,0,8,1,0
1.046,ENB,MAC,Rxed,104,6,0,8,7,0
1.046,ENB,MAC,Rxed,104,6,0,8,5,0
1.047,ENB,MAC,Rxed,104,7,0,2,5,0
1.047,ENB,MAC,Rxed,104,7,0,2,4,0
1.047,ENB,MAC,Rxed,104,7,0,2,3,0
1.047,ENB,MAC,Rxed,104,7,0,2,2,0
1.047,ENB,MAC,Rxed,104,7,0,2,1,0
1.047,ENB,MAC,Rxed,104,7,0,2,5,0
1.047,ENB,MAC,Rxed,104,7,0,2,4,0
1.047,ENB,MAC,Rxed,104,7,0,2,3,0
1.047,ENB,MAC,Rxed,104,7,0,2,2,0
1.047,ENB,MAC,Rxed,104,7,0,2,1,0
1.047,ENB,MAC,Rxed,104,7,0,4,3,0
1.047,ENB,MAC,Rxed,104,7,0,4,2,0
1.047,ENB,MAC,Rxed,104,7,0,4,1,0
1.047,ENB,MAC,Rxed,104,7,0,4,1,0
1.047,ENB,MAC,Rxed,104,7,0,6,2,0
1.047,ENB,MAC,Rxed,104,7,0,6,3,0
1.047,ENB,MAC,Rxed,104,7,0,6,2,0
1.047,ENB,MAC,Rxed,104,7,0,8,7,0
1.047,ENB,MAC,Rxed,104,7,0,8,6,0
1.047,ENB,MAC,Rxed,104,7,0,8,5,0
1.047,ENB,MAC,Rxed,104,7,0,8,4,0
1.047,ENB,MAC,Rxed,104,7,0,8,3,0
1.047,ENB,MAC,Rxed,104,7,0,8,2,0
1.047,ENB,MAC,Rxed,104,7,0,8,1,0
1.047,ENB,MAC,Rxed,104,7,0,8,7,0
1.047,ENB,MAC,Rxed,104,7,0,8,6,0
1.047,ENB,MAC,Rxed,104,7,0,8,5,0
1.047,ENB,MAC,Rxed,104,7,0,8,4,0
1.047,ENB,MAC,Rxed,104,7,0,8,3,0
1.047,ENB,MAC,Rxed,104,7,0,8,2,0
1.047,ENB,MAC,Rxed,104,7,0,8,1,0
1.048,ENB,MAC,Rxed,104,8,0,2,5,0
1.048,ENB,MAC,Rxed,104,8,0,2,4,0
1.048,ENB,MAC,Rxed,104,8,0,2,3,0
1.048,ENB,MAC,Rxed,104,8,0,2,2,0
1.048,ENB,MAC,Rxed,104,8,0,2,1,0
1.048,ENB,MAC,Rxed,104,8,0,2,4,0
1.048,ENB,MAC,Rxed,104,8,0,4,1,0
1.048,ENB,MAC,Rxed,104,8,0,4,2,0
1.048,ENB,MAC,Rxed,104,8,0,4,1,0
1.048,ENB,MAC,Rxed,104,8,0,6,3,0
1.048,ENB,MAC,Rxed,104,8,0,6,2,0
1.048,ENB,MAC,Rxed,104,8,0,6,5,0
1.048,ENB,MAC,Rxed,104,8,0,6,3,0
1.048,ENB,MAC,Rxed,104,8,0,6,2,0
1.048,ENB,MAC,Rxed,104,8,0,6,1,0
1.048,ENB,MAC,Rxed,104,8,0,8,7,0
1.048,ENB,MAC,Rxed,104,8,0,8,6,0
1.048,ENB,MAC,Rxed,104,8,0,8,5,0
1.048,ENB,MAC,Rxed,104,8,0,8,4,0
1.048,ENB,MAC,Rxed,104,8,0,8,3,0
1.048,ENB,MAC,Rxed,104,8,0,8,2,0
1.048,ENB,MAC,Rxed,104,8,0,8,1,0
1.048,ENB,MAC,Rxed,104,8,0,8,7,0
1.048,ENB,MAC,Rxed,104,8,0,8,5,0
1.049,ENB,MAC,Rxed,104,9,0,2,4,0
1.049,ENB,MAC,Rxed,104,9,0,2,4,0
1.049,ENB,MAC,Rxed,104,9,0,2,3,0
1.049,ENB,MAC,Rxed,104,9,0,2,2,0
1.049,ENB,MAC,Rxed,104,9,0,2,1,0
1.049,ENB,MAC,Rxed,104,9,0,2,5,0
1.049,ENB,MAC,Rxed,104,9,0,4,2,0
1.049,ENB,MAC,Rxed,104,9,0,4,1,0
1.049,ENB,MAC,Rxed,104,9,0,4,3,0
1.049,ENB,MAC,Rxed,104,9,0,4,2,0
1.049,ENB,MAC,Rxed,104,9,0,4,1,0
1.049,ENB,MAC,Rxed,104,9,0,6,5,0
1.049,ENB,MAC,Rxed,104,9,0,6,3,0
1.049,ENB,MAC,Rxed,104,9,0,6,2,0
1.049,ENB,MAC,Rxed,104,9,0,6,1,0
1.049,ENB,MAC,Rxed,104,9,0,6,5,0
1.049,ENB,MAC,Rxed,104,9,0,6,4,0
1.049,ENB,MAC,Rxed,104,9,0,6,3,0
1.049,ENB,MAC,Rxed,104,9,0,6,2,0
1.049,ENB,MAC,Rxed,104,9,0,6,1,0
1.049,ENB,MAC,Rxed,104,9,0,8,7,0
1.049,ENB,MAC,Rxed,104,9,0,8,5,0
1.049,ENB,MAC,Rxed,104,9,0,8,7,0
1.049,ENB,MAC,Rxed,104,9,0,8,6,0
1.049,ENB,MAC,Rxed,104,9,0,8,3,0
1.049,ENB,MAC,Rxed,104,9,0,8,2,0
1.049,ENB,MAC,Rxed,104,9,0,8,1,0
1.049,ENB,MAC,Rxed,104,9,0,8,5,0
1.049,ENB,MAC,Rxed,104,9,0,8,4,0
1.05,ENB,MAC,Rxed,105,0,0,2,5,0
1.05,ENB,MAC,Rxed,105,0,0,2,4,0
1.05,ENB,MAC,Rxed,105,0,0,2,3,0
1.05,ENB,MAC,Rxed,105,0,0,2,2,0
1.05,ENB,MAC,Rxed,105,0,0,2,1,0
1.05,ENB,MAC,Rxed,105,0,0,2,5,0
1.05,ENB,MAC,Rxed,105,0,0,2,4,0
1.05,ENB,MAC,Rxed,105,0,0,2,3,0
1.05,ENB,MAC,Rxed,105,0,0,2,2,0
1.05,ENB,MAC,Rxed,105,0,0,2,1,0
1.05,ENB,MAC,Rxed,105,0,0,4,3,0
1.05,ENB,MAC,Rxed,105,0,0,4,2,0
1.05,ENB,MAC,Rxed,105,0,0,4,1,0
1.05,ENB,MAC,Rxed,105,0,0,4,3,0
1.05,ENB,MAC,Rxed,105,0,0,4,2,0
1.05,ENB,MAC,Rxed,105,0,0,4,1,0
1.05,ENB,MAC,Rxed,105,0,0,6,5,0
1.05,ENB,MAC,Rxed,105,0,0,6,4,0
1.05,ENB,MAC,Rxed,105,0,0,6,3,0
1.05,ENB,MAC,Rxed,105,0,0,6,1,0
1.05,ENB,MAC,Rxed,105,0,0,6,2,0
1.05,ENB,MAC,Rxed,105,0,0,6,5,0
1.05,ENB,MAC,Rxed,105,0,0,6,4,0
1.05,ENB,MAC,Rxed,105,0,0,6,3,0
1.05,ENB,MAC,Rxed,105,0,0,6,1,0
1.05,ENB,MAC,Rxed,105,0,0,6,2,0
1.05,ENB,MAC,Rxed,105,0,0,8,7,0
1.05,ENB,MAC,Rxed,105,0,0,8,6,0
1.05,ENB,MAC,Rxed,105,0,0,8,3,0
1.05,ENB,MAC,Rxed,105,0,0,8,2,0
1.05,ENB,MAC,Rxed,105,0,0,8,1,0
1.05,ENB,MAC,Rxed,105,0,0,8,4,0
1.05,ENB,MAC,Rxed,105,0,0,8,5,0
1.05,ENB,MAC,Rxed,105,0,0,8,7,0
1.05,ENB,MAC,Rxed,105,0,0,8,6,0
1.05,ENB,MAC,Rxed,105,0,0,8,3,0
1.05,ENB,MAC,Rxed,105,0,0,8,2,0
1.05,ENB,MAC,Rxed,105,0,0,8,1,0
1.05,ENB,MAC,Rxed,105,0,0,8,4,0
1.05,ENB,MAC,Rxed,105,0,0,8,5,0
1.051,ENB,MAC,Rxed,105,1,0,2,5,0
1.051,ENB,MAC,Rxed,105,1,0,2,4,0
1.051,ENB,MAC,Rxed,105,1,0,2,3,0
1.051,ENB,MAC,Rxed,105,1,0,2,2,0
1.051,ENB,MAC,Rxed,105,1,0,2,1,0
1.051,ENB,MAC,Rxed,105,1,0,2,5,0
1.051,ENB,MAC,Rxed,105,1,0,4,3,0
1.051,ENB,MAC,Rxed,105,1,0,4,2,0
1.051,ENB,MAC,Rxed,105,1,0,4,1,0
1.051,ENB,MAC,Rxed,105,1,0,4,3,0
1.051,ENB,MAC,Rxed,105,1,0,4,2,0
1.051,ENB,MAC,Rxed,105,1,0,4,1,0
1.051,ENB,MAC,Rxed,105,1,0,6,5,0
1.051,ENB,MAC,Rxed,105,1,0,6,4,0
1.051,ENB,MAC,Rxed,105,1,0,6,3,0
1.051,ENB,MAC,Rxed,105,1,0,6,1,0
1.051,ENB,MAC,Rxed,105,1,0,6,2,0
1.051,ENB,MAC,Rxed,105,1,0,6,5,0
1.051,ENB,MAC,Rxed,105,1,0,6,4,0
1.051,ENB,MAC,Rxed,105,1,0,6,3,0
1.051,ENB,MAC,Rxed,105,1,0,6,1,0
1.051,ENB,MAC,Rxed,105,1,0,6,2,0
1.051,ENB,MAC,Rxed,105,1,0,8,6,0
1.051,ENB,MAC,Rxed,105,1,0,8,5,0
1.051,ENB,MAC,Rxed,105,1,0,8,4,0
1.051,ENB,MAC,Rxed,105,1,0,8,3,0
1.051,ENB,MAC,Rxed,105,1,0,8,2,0
1.051,ENB,MAC,Rxed,105,1,0,8,1,0
1.051,ENB,MAC,Rxed,105,1,0,8,7,0
1.051,ENB,MAC,Rxed,105,1,0,8,5,0
1.051,ENB,MAC,Rxed,105,1,0,8,4,0
1.052,ENB,MAC,Rxed,105,2,0,2,5,0
1.052,ENB,MAC,Rxed,105,2,0,2,5,0
1.052,ENB,MAC,Rxed,105,2,0,2,4,0
1.052,ENB,MAC,Rxed,105,2,0,2,3,0
1.052,ENB,MAC,Rxed,105,2,0,2,2,0
1.052,ENB,MAC,Rxed,105,2,0,2,1,0
1.052,ENB,MAC,Rxed,105,2,0,4,3,0
1.052,ENB,MAC,Rxed,105,2,0,4,2,0
1.052,ENB,MAC,Rxed,105,2,0,4,1,0
1.052,ENB,MAC,Rxed,105,2,0,4,1,0
1.052,ENB,MAC,Rxed,105,2,0,6,5,0
1.052,ENB,MAC,Rxed,105,2,0,6,4,0
1.052,ENB,MAC,Rxed,105,2,0,6,3,0
1.052,ENB,MAC,Rxed,105,2,0,6,2,0
1.052,ENB,MAC,Rxed,105,2,0,6,1,0
1.052,ENB,MAC,Rxed,105,2,0,6,2,0
1.052,ENB,MAC,Rxed,105,2,0,8,5,0
1.052,ENB,MAC,Rxed,105,2,0,8,4,0
1.052,ENB,MAC,Rxed,105,2,0,8,5,0
1.053,ENB,MAC,Rxed,105,3,0,2,5,0
1.053,ENB,MAC,Rxed,105,3,0,2,3,0
1.053,ENB,MAC,Rxed,105,3,0,2,2,0
1.053,ENB,MAC,Rxed,105,3,0,2,1,0
1.053,ENB,MAC,Rxed,105,3,0,2,4,0
1.053,ENB,MAC,Rxed,105,3,0,2,5,0
1.053,ENB,MAC,Rxed,105,3,0,2,3,0
1.053,ENB,MAC,Rxed,105,3,0,2,2,0
1.053,ENB,MAC,Rxed,105,3,0,2,1,0
1.053,ENB,MAC,Rxed,105,3,0,2,4,0
1.053,ENB,MAC,Rxed,105,3,0,4,1,0
1.053,ENB,MAC,Rxed,105,3,0,4,1,0
1.053,ENB,MAC,Rxed,105,3,0,6,2,0
1.053,ENB,MAC,Rxed,105,3,0,6,2,0
1.053,ENB,MAC,Rxed,105,3,0,8,5,0
1.053,ENB,MAC,Rxed,105,3,0,8,7,0
1.053,ENB,MAC,Rxed,105,3,0,8,6,0
1.053,ENB,MAC,Rxed,105,3,0,8,5,0
1.053,ENB,MAC,Rxed,105,3,0,8,4,0
1.053,ENB,MAC,Rxed,105,3,0,8,3,0
1.053,ENB,MAC,Rxed,105,3,0,8,2,0
1.053,ENB,MAC,Rxed,105,3,0,8,1,0
1.054,ENB,MAC,Rxed,105,4,0,2,5,0
1.054,ENB,MAC,Rxed,105,4,0,2,4,0
1.054,ENB,MAC,Rxed,105,4,0,2,3,0
1.054,ENB,MAC,Rxed,105,4,0,2,2,0
1.054,ENB,MAC,Rxed,105,4,0,2,1,0
1.054,ENB,MAC,Rxed,105,4,0,2,5,0
1.054,ENB,MAC,Rxed,105,4,0,2,4,0
1.054,ENB,MAC,Rxed,105,4,0,2,3,0
1.054,ENB,MAC,Rxed,105,4,0,2,2,0
1.054,ENB,MAC,Rxed,105,4,0,2,1,0
1.054,ENB,MAC,Rxed,105,4,0,4,1,0
1.054,ENB,MAC,Rxed,105,4,0,4,3,0
1.054,ENB,MAC,Rxed,105,4,0,4,2,0
1.054,ENB,MAC,Rxed,105,4,0,4,1,0
1.054,ENB,MAC,Rxed,105,4,0,6,2,0
1.054,ENB,MAC,Rxed,105,4,0,6,5,0
1.054,ENB,MAC,Rxed,105,4,0,6,4,0
1.054,ENB,MAC,Rxed,105,4,0,6,3,0
1.054,ENB,MAC,Rxed,105,4,0,6,1,0
1.054,ENB,MAC,Rxed,105,4,0,6,2,0
1.054,ENB,MAC,Rxed,105,4,0,8,7,0
1.054,ENB,MAC,Rxed,105,4,0,8,6,0
1.054,ENB,MAC,Rxed,105,4,0,8,5,0
1.054,ENB,MAC,Rxed,105,4,0,8,4,0
1.054,ENB,MAC,Rxed,105,4,0,8,3,0
1.054,ENB,MAC,Rxed,105,4,0,8,2,0
1.054,ENB,MAC,Rxed,105,4,0,8,1,0
1.054,ENB,MAC,Rxed,105,4,0,8,4,0
1.055,ENB,MAC,Rxed,105,5,0,2,5,0
1.055,ENB,MAC,Rxed,105,5,0,2,4,0
1.055,ENB,MAC,Rxed,105,5,0,2,3,0
1.055,ENB,MAC,Rxed,105,5,0,2,2,0
1.055,ENB,MAC,Rxed,105,5,0,2,1,0
1.055,ENB,MAC,Rxed,105,5,0,2,4,0
1.055,ENB,MAC,Rxed,105,5,0,4,3,0
1.055,ENB,MAC,Rxed,105,5,0,4,2,0
1.055,ENB,MAC,Rxed,105,5,0,4,1,0
1.055,ENB,MAC,Rxed,105,5,0,4,1,0
1.055,ENB,MAC,Rxed,105,5,0,6,5,0
1.055,ENB,MAC,Rxed,105,5,0,6,4,0
1.055,ENB,MAC,Rxed,105,5,0,6,3,0
1.055,ENB,MAC,Rxed,105,5,0,6,2,0
1.055,ENB,MAC,Rxed,105,5,0,6,1,0
1.055,ENB,MAC,Rxed,105,5,0,6,1,0
1.055,ENB,MAC,Rxed,105,5,0,8,4,0
1.055,ENB,MAC,Rxed,105,5,0,8,7,0
1.055,ENB,MAC,Rxed,105,5,0,8,6,0
1.055,ENB,MAC,Rxed,105,5,0,8,5,0
1.055,ENB,MAC,Rxed,105,5,0,8,4,0
1.055,ENB,MAC,Rxed,105,5,0,8,3,0
1.055,ENB,MAC,Rxed,105,5,0,8,2,0
1.055,ENB,MAC,Rxed,105,5,0,8,1,0
1.056,ENB,MAC,Rxed,105,6,0,2,4,0
1.056,ENB,MAC,Rxed,105,6,0,2,4,0
1.056,ENB,MAC,Rxed,105,6,0,2,3,0
1.056,ENB,MAC,Rxed,105,6,0,2,2,0
1.056,ENB,MAC,Rxed,105,6,0,2,1,0
1.056,ENB,MAC,Rxed,105,6,0,2,5,0
1.056,ENB,MAC,Rxed,105,6,0,4,1,0
1.056,ENB,MAC,Rxed,105,6,0,4,1,0
1.056,ENB,MAC,Rxed,105,6,0,6,1,0
1.056,ENB,MAC,Rxed,105,6,0,6,2,0
1.056,ENB,MAC,Rxed,105,6,0,8,7,0
1.056,ENB,MAC,Rxed,105,6,0,8,6,0
1.056,ENB,MAC,Rxed,105,6,0,8,4,0
1.056,ENB,MAC,Rxed,105,6,0,8,3,0
1.056,ENB,MAC,Rxed,105,6,0,8,2,0
1.056,ENB,MAC,Rxed,105,6,0,8,1,0
1.056,ENB,MAC,Rxed,105,6,0,8,5,0
1.056,ENB,MAC,Rxed,105,6,0,8,7,0
1.056,ENB,MAC,Rxed,105,6,0,8,6,0
1.056,ENB,MAC,Rxed,105,6,0,8,4,0
1.056,ENB,MAC,Rxed,105,6,0,8,3,0
1.056,ENB,MAC,Rxed,105,6,0,8,2,0
1.056,ENB,MAC,Rxed,105,6,0,8,1,0
1.056,ENB,MAC,Rxed,105,6,0,8,5,0
1.057,ENB,MAC,Rxed,105,7,0,2,3,0
1.057,ENB,MAC,Rxed,105,7,0,2,2,0
1.057,ENB,MAC,Rxed,105,7,0,2,1,0
1.057,ENB,MAC,Rxed,105,7,0,2,4,0
1.057,ENB,MAC,Rxed,105,7,0,2,5,0
1.057,ENB,MAC,Rxed,105,7,0,2,3,0
1.057,ENB,MAC,Rxed,105,7,0,2,2,0
1.057,ENB,MAC,Rxed,105,7,0,2,1,0
1.057,ENB,MAC,Rxed,105,7,0,2,4,0
1.057,ENB,MAC,Rxed,105,7,0,2,5,0
1.057,ENB,MAC,Rxed,105,7,0,4,1,0
1.057,ENB,MAC,Rxed,105,7,0,4,3,0
1.057,ENB,MAC,Rxed,105,7,0,4,1,0
1.057,ENB,MAC,Rxed,105,7,0,4,2,0
1.057,ENB,MAC,Rxed,105,7,0,6,2,0
1.057,ENB,MAC,Rxed,105,7,0,6,5,0
1.057,ENB,MAC,Rxed,105,7,0,6,4,0
1.057,ENB,MAC,Rxed,105,7,0,6,3,0
1.057,ENB,MAC,Rxed,105,7,0,6,2,0
1.057,ENB,MAC,Rxed,105,7,0,6,1,0
1.057,ENB,MAC,Rxed,105,7,0,8,7,0
1.057,ENB,MAC,Rxed,105,7,0,8,6,0
1.057,ENB,MAC,Rxed,105,7,0,8,5,0
1.057,ENB,MAC,Rxed,105,7,0,8,4,0
1.057,ENB,MAC,Rxed,105,7,0,8,3,0
1.057,ENB,MAC,Rxed,105,7,0,8,2,0
1.057,ENB,MAC,Rxed,105,7,0,8,1,0
1.057,ENB,MAC,Rxed,105,7,0,8,7,0
1.057,ENB,MAC,Rxed,105,7,0,8,6,0
1.057,ENB,MAC,Rxed,105,7,0,8,5,0
1.057,ENB,MAC,Rxed,105,7,0,8,4,0
1.057,ENB,MAC,Rxed,105,7,0,8,3,0
1.057,ENB,MAC,Rxed,105,7,0,8,2,0
1.057,ENB,MAC,Rxed,105,7,0,8,1,0
1.058,ENB,MAC,Rxed,105,8,0,2,5,0
1.058,ENB,MAC,Rxed,105,8,0,2,4,0
1.058,ENB,MAC,Rxed,105,8,0,2,2,0
1.058,ENB,MAC,Rxed,105,8,0,2,1,0
1.058,ENB,MAC,Rxed,105,8,0,2,3,0
1.058,ENB,MAC,Rxed,105,8,0,2,5,0
1.058,ENB,MAC,Rxed,105,8,0,4,3,0
1.058,ENB,MAC,Rxed,105,8,0,4,2,0
1.058,ENB,MAC,Rxed,105,8,0,4,1,0
1.058,ENB,MAC,Rxed,105,8,0,4,3,0
1.058,ENB,MAC,Rxed,105,8,0,4,2,0
1.058,ENB,MAC,Rxed,105,8,0,4,1,0
1.058,ENB,MAC,Rxed,105,8,0,6,5,0
1.058,ENB,MAC,Rxed,105,8,0,6,4,0
1.058,ENB,MAC,Rxed,105,8,0,6,3,0
1.058,ENB,MAC,Rxed,105,8,0,6,2,0
1.058,ENB,MAC,Rxed,105,8,0,6,1,0
1.058,ENB,MAC,Rxed,105,8,0,6,5,0
1.058,ENB,MAC,Rxed,105,8,0,6,4,0
1.058,ENB,MAC,Rxed,105,8,0,6,3,0
1.058,ENB,MAC,Rxed,105,8,0,6,2,0
1.058,ENB,MAC,Rxed,105,8,0,6,1,0
1.058,ENB,MAC,Rxed,105,8,0,8,7,0
1.058,ENB,MAC,Rxed,105,8,0,8,6,0
1.058,ENB,MAC,Rxed,105,8,0,8,5,0
1.058,ENB,MAC,Rxed,105,8,0,8,4,0
1.058,ENB,MAC,Rxed,105,8,0,8,3,0
1.058,ENB,MAC,Rxed,105,8,0,8,2,0
1.058,ENB,MAC,Rxed,105,8,0,8,1,0
1.058,ENB,MAC,Rxed,105,8,0,8,5,0
1.059,ENB,MAC,Rxed,105,9,0,2,5,0
1.059,ENB,MAC,Rxed,105,9,0,2,5,0
1.059,ENB,MAC,Rxed,105,9,0,2,4,0
1.059,ENB,MAC,Rxed,105,9,0,4,3,0
1.059,ENB,MAC,Rxed,105,9,0,4,2,0
1.059,ENB,MAC,Rxed,105,9,0,4,1,0
1.059,ENB,MAC,Rxed,105,9,0,4,2,0
1.059,ENB,MAC,Rxed,105,9,0,6,5,0
1.059,ENB,MAC,Rxed,105,9,0,6,4,0
1.059,ENB,MAC,Rxed,105,9,0,6,3,0
1.059,ENB,MAC,Rxed,105,9,0,6,2,0
1.059,ENB,MAC,Rxed,105,9,0,6,1,0
1.059,ENB,MAC,Rxed,105,9,0,6,5,0
1.059,ENB,MAC,Rxed,105,9,0,6,4,0
1.059,ENB,MAC,Rxed,105,9,0,6,3,0
1.059,ENB,MAC,Rxed,105,9,0,6,2,0
1.059,ENB,MAC,Rxed,105,9,0,6,1,0
1.059,ENB,MAC,Rxed,105,9,0,8,5,0
1.059,ENB,MAC,Rxed,105,9,0,8,7,0
1.059,ENB,MAC,Rxed,105,9,0,8,6,0
1.059,ENB,MAC,Rxed,105,9,0,8,5,0
1.059,ENB,MAC,Rxed,105,9,0,8,4,0
1.059,ENB,MAC,Rxed,105,9,0,8,3,0
1.059,ENB,MAC,Rxed,105,9,0,8,2,0
1.059,ENB,MAC,Rxed,105,9,0,8,1,0
1.06,ENB,MAC,Rxed,106,0,0,2,4,0
1.06,ENB,MAC,Rxed,106,0,0,2,5,0
1.06,ENB,MAC,Rxed,106,0,0,2,4,0
1.06,ENB,MAC,Rxed,106,0,0,2,3,0
1.06,ENB,MAC,Rxed,106,0,0,2,2,0
1.06,ENB,MAC,Rxed,106,0,0,2,1,0
1.06,ENB,MAC,Rxed,106,0,0,2,5,0
1.06,ENB,MAC,Rxed,106,0,0,4,2,0
1.06,ENB,MAC,Rxed,106,0,0,4,3,0
1.06,ENB,MAC,Rxed,106,0,0,4,1,0
1.06,ENB,MAC,Rxed,106,0,0,4,2,0
1.06,ENB,MAC,Rxed,106,0,0,6,4,0
1.06,ENB,MAC,Rxed,106,0,0,6,2,0
1.06,ENB,MAC,Rxed,106,0,0,6,1,0
1.06,ENB,MAC,Rxed,106,0,0,6,5,0
1.06,ENB,MAC,Rxed,106,0,0,6,3,0
1.06,ENB,MAC,Rxed,106,0,0,6,4,0
1.06,ENB,MAC,Rxed,106,0,0,6,2,0
1.06,ENB,MAC,Rxed,106,0,0,6,1,0
1.06,ENB,MAC,Rxed,106,0,0,6,5,0
1.06,ENB,MAC,Rxed,106,0,0,6,3,0
1.06,ENB,MAC,Rxed,106,0,0,8,7,0
1.06,ENB,MAC,Rxed,106,0,0,8,6,0
1.06,ENB,MAC,Rxed,106,0,0,8,4,0
1.06,ENB,MAC,Rxed,106,0,0,8,3,0
1.06,ENB,MAC,Rxed,106,0,0,8,2,0
1.06,ENB,MAC,Rxed,106,0,0,8,1,0
1.06,ENB,MAC,Rxed,106,0,0,8,5,0
1.06,ENB,MAC,Rxed,106,0,0,8,7,0
1.06,ENB,MAC,Rxed,106,0,0,8,6,0
1.06,ENB,MAC,Rxed,106,0,0,8,4,0
1.06,ENB,MAC,Rxed,106,0,0,8,3,0
1.06,ENB,MAC,Rxed,106,0,0,8,2,0
1.06,ENB,MAC,Rxed,106,0,0,8,1,0
1.06,ENB,MAC,Rxed,106,0,0,8,5,0
1.061,ENB,MAC,Rxed,106,1,0,2,5,0
1.061,ENB,MAC,Rxed,106,1,0,2,4,0
1.061,ENB,MAC,Rxed,106,1,0,2,3,0
1.061,ENB,MAC,Rxed,106,1,0,2,2,0
1.061,ENB,MAC,Rxed,106,1,0,2,1,0
